AIN,Street,City,State,ZIP,Price,LastSaleDate,YearBuild,Bedrooms,BathRooms,Sqft
3204038087,41456 67TH ST W                       ,PALMDALE CA,  ,935510000,660006,20231212,1989,4,4,2751
4184015038,2411 PROSPECT AVE                    ,HERMOSA BEA,H ,902540000,739007,20230227,1972,3,2,1134
5559006101,8787 SHOREHAM DR                     ,WEST HOLLYW,OD,900690000,1615016,20230630,1963,2,2,1453
6282011065,13502 PREMIERE AVE                    ,BELLFLOWER ,A ,907060000,770007,20230922,1953,3,2,1485
5760029028,3860 SKYCREST DR                     ,PASADENA CA,  ,911070000,1500015,20230823,1975,4,3,2293
2582007027,13902 ALDERGROVE ST                   ,LOS ANGELES,CA,913420000,850008,20230818,1965,3,2,1998
2368014067,4222 TROOST AVE                      ,LOS ANGELES,CA,916040000,1170011,20230623,1974,3,3,1796
8493041119,2127 AROMA DR                        ,WEST COVINA,CA,917910000,470004,20230602,1973,2,2,1040
2166023007,20521 QUEDO DR                        ,LOS ANGELES,CA,913640000,2365023,20231201,1955,5,3,3391
8741005018,16427 HOLTON ST                       ,LA PUENTE C,  ,917440000,675006,20231214,1952,2,1,1722
2052041132,5536 LAS VIRGENES RD                 ,CALABASAS C,  ,913020000,635006,20230526,1987,2,3,1265
8484028005,938 NOVARRO ST                      ,WEST COVINA,CA,917910000,888008,20230224,1955,3,2,1572
2748016038,9700 CASABA AVE                      ,LOS ANGELES,CA,913110000,925009,20230405,1959,3,2,1752
2225002077,6970 DE CELIS PL                     ,LOS ANGELES,CA,914060000,685006,20230803,1995,3,3,1839
2860021003,25817 VIA CANDICE                     ,SANTA CLARI,A ,913550000,935009,20230228,1984,4,2,1857
5717011001,660 BUSCH GARDEN LN                 ,PASADENA CA,  ,911050000,2470024,20230728,1952,2,3,2098
2537004050,10261 ANGEL LANE                      ,LOS ANGELES,CA,913310000,655006,20230224,2017,4,3,1574
7480048107,51 GAVIOTA                         ,AVALON CA  ,  ,907040000,1400014,20231018,1988,2,2,977
5388007027,5311 LOMA AVE                        ,TEMPLE CITY,CA,917800000,983009,20230331,1967,3,2,1252
8544010023,4260 BENHAM AVE                      ,BALDWIN PAR, C,917060000,758007,20230922,1961,3,2,1352
7445021055,1331 CAPITOL DR                      ,LOS ANGELES,CA,907320000,520005,20230414,1983,2,2,961
2803038097,27116 CROSSGLADE AVE                  ,SANTA CLARI,A ,913510000,450004,20230301,1980,2,2,1114
8322024014,1292 INDIAN HILL BLVD                ,POMONA CA  ,  ,917670000,620006,20231109,1956,3,2,1316
4453031001,1553 MONTE VIENTO ST                 ,MALIBU CA  ,  ,902650000,2787527,20230405,1985,4,4,4329
2031010037,7007 WOODSTONE PL                    ,LOS ANGELES,CA,913070000,1007010,20230921,1984,3,3,2047
3148022061,1308 HERZEL AVE                      ,LANCASTER C,  ,935350000,485004,20231207,1984,3,3,2604
8016019001,11604 BAYLA ST                        ,NORWALK CA ,  ,906500000,700007,20230501,1953,4,2,1568
7217025022,2200 JEANS CT                        ,SIGNAL HILL,CA,907550000,1070010,20230719,2000,3,3,2021
3001061010,40059 TILBURY DR                      ,PALMDALE CA,  ,935510000,518005,20230328,1992,3,2,1671
7012005101,16733 CEDARWOOD CIR                   ,CERRITOS CA,  ,907030000,550005,20230616,1973,2,2,904
8037047155,13210 FLEMINGTON CT                   ,LA MIRADA C,  ,906380000,650006,20230721,1990,2,2,1051
5840008039,345 MENDOCINO ST                    ,ALTADENA CA,  ,910010000,1760017,20230103,1978,3,2,2049
2036022025,6619 LEDERER AVE                     ,LOS ANGELES,CA,913070000,950009,20230531,1959,4,2,1570
2107016096,8111 WINNETKA AVE                    ,LOS ANGELES,CA,913060000,685006,20230421,1952,3,1,1024
5067020049,1890 COCHRAN AVE                     ,LOS ANGELES,CA,900190000,628506,20230330,1981,2,2,1066
6065014031,1551 108TH ST                        ,LOS ANGELES,CA,900590000,550005,20231023,1961,2,1,880
3112035018,3250 MONTE CARLO CT                  ,LANCASTER C,  ,935360000,485004,20230530,1984,3,2,1830
2785013037,8436 WILBUR AVE                      ,LOS ANGELES,CA,913240000,849008,20230915,1964,4,2,1636
8331004054,659 PAMELA LANE                     ,POMONA CA  ,  ,917660000,650006,20231011,1960,3,2,1315
5629024005,1622 VIRGINIA AVE                    ,GLENDALE CA,  ,912020000,2200022,20230118,1955,3,2,2030
7347020037,0                                 ,           ,  ,0,864008,20230818,2023,3,3,2017
8566011035,11401 GARVEY AVE                      ,EL MONTE CA,  ,917310000,700007,20230720,2017,4,4,1840
8490029025,1705 MICHELLE ST                     ,WEST COVINA,CA,917910000,850008,20230829,1957,3,2,1975
5863029010,632 COATE CT                        ,ALTADENA CA,  ,910010000,2400024,20230112,2002,4,4,3979
7528020036,4227 231ST ST                        ,TORRANCE CA,  ,905050000,1375013,20230427,1960,5,2,2108
5608011016,850 COUNTRY CLUB DR                 ,BURBANK CA ,  ,915010000,1521015,20230516,1978,3,4,2700
8322020009,1736 FELLOWS PL                      ,POMONA CA  ,  ,917670000,673006,20230809,1954,4,2,1168
8734036023,331 BEVERLY DR                      ,WALNUT CA  ,  ,917890000,865008,20230111,1984,4,3,1942
3205032018,8822 BABIA ST                        ,LEONA VALLE, C,935510000,573005,20230127,1971,3,2,2106
4270017136,2621 CENTINELA AVE                   ,SANTA MONIC, C,904050000,705007,20231027,1958,2,2,927
3123025037,1176 AVENUE J11                      ,LANCASTER C,  ,935340000,435004,20230413,1965,3,2,1392
2822001007,11807 THUNDERBIRD AVE                 ,LOS ANGELES,CA,913260000,1350013,20230815,1969,5,3,2509
3023047007,37524 WESLEY CT                       ,PALMDALE CA,  ,935520000,477004,20230803,1987,4,3,1737
8732021143,3717 COLORADO ST                     ,WEST COVINA,CA,917920000,474504,20230309,1978,2,2,1058
2812025031,28019 CHARLES DR                      ,SANTA CLARI,A ,913500000,950009,20230613,1984,4,3,3196
7258002062,1055 ORIZABA AVE                     ,LONG BEACH ,A ,908040000,475004,20231122,1988,2,1,1020
7445004211,1445 BRETT PL                        ,LOS ANGELES,CA,907320000,575005,20230721,1987,2,3,1447
7415016031,1231 ROBIDOUX ST                     ,LOS ANGELES,CA,907440000,685006,20230803,1951,2,1,1514
2802050003,28691 WINDBREAK TERRACE               ,SANTA CLARI,A ,913500000,1250012,20230609,2023,4,3,3971
8355002108,1714 TERRACE LN                      ,POMONA CA  ,  ,917680000,476004,20230818,1984,2,2,913
5275016062,933 OAKMILL AVE                     ,ROSEMEAD CA,  ,917700000,500005,20230209,1978,3,3,1707
5613027061,3481 STANCREST DR                    ,GLENDALE CA,  ,912080000,698506,20231221,1974,2,2,1060
6363002030,8530 GALLATIN RD                     ,DOWNEY CA  ,  ,902400000,628006,20231117,1975,2,3,1330
2161018005,5300 RESEDA BLVD                     ,LOS ANGELES,CA,913560000,1618016,20230711,1977,4,4,2976
2785010043,18760 MALDEN ST                       ,LOS ANGELES,CA,913240000,735007,20230925,1961,4,2,1585
2840024004,15030 LIVE OAK SPRINGS CANYON RD      ,SANTA CLARI,A ,913870000,1690016,20230601,2004,3,3,3400
4017018071,805 GLENWAY DR                      ,INGLEWOOD C,  ,903020000,450004,20230328,1964,2,2,943
8664008014,1219 DEVENTER DR                     ,LA VERNE CA,  ,917500000,950009,20230929,1962,3,3,2306
2076002038,22641 CAVALIER ST                     ,LOS ANGELES,CA,913640000,1230012,20230511,1970,4,3,2114
8209008009,1555 LARK TREE WAY                   ,HACIENDA HE,GH,917450000,950009,20230920,1969,3,2,1632
7529010026,23550 LEYTE DR                        ,TORRANCE CA,  ,905050000,1450014,20230621,1962,4,2,1934
2076001028,22766 CASS AVE                        ,LOS ANGELES,CA,913640000,1163011,20230227,1959,5,2,2450
6115019111,1020 SAGE LN                         ,GARDENA CA ,  ,902470000,761007,20230523,2022,3,4,1630
7406035029,24412 ISLAND AVE                      ,CARSON CA  ,  ,907450000,748007,20231204,1964,4,2,1656
2503019036,14047 RYAN ST                         ,LOS ANGELES,CA,913420000,650006,20230908,1964,4,2,1749
7469009007,781 30TH ST                         ,LOS ANGELES,CA,907310000,1225012,20230912,1951,3,3,2067
2104008042,7810 VANALDEN AVE                    ,LOS ANGELES,CA,913350000,720007,20231219,1966,4,3,1877
4339015167,960 LARRABEE ST                     ,W HOLLYWOOD,CA,900690000,575005,20231121,1963,1,1,798
2836040062,26853 CLAUDETTE ST                    ,SANTA CLARI,A ,913510000,495004,20230517,1986,3,2,1003
4118018014,8601 FALMOUTH AVE                    ,LOS ANGELES,CA,902930000,937009,20230621,1983,2,2,1140
2047013025,24108 KILLION ST                      ,LOS ANGELES,CA,913670000,1265012,20230630,1963,3,2,1936
2477008015,3407 CHANDLER BLVD                   ,BURBANK CA ,  ,915050000,780007,20230413,1951,1,1,722
5517006051,155 OXFORD AVE                      ,LOS ANGELES,CA,900040000,770007,20230314,2016,2,2,1183
4112021024,7931 STEWART AVE                     ,LOS ANGELES,CA,900450000,1425014,20230623,1955,4,2,1946
8430015033,654 LIMA LN                         ,COVINA CA  ,  ,917230000,411504,20230621,2023,1,2,740
2064022084,4211 LOST SPRINGS DR                 ,CALABASAS C,  ,913010000,1110011,20230920,1988,4,3,2048
5093014038,729 HOBART BLVD                     ,LOS ANGELES,CA,900050000,637006,20230419,1979,2,2,1095
6161012078,218 GRAPE AVE                       ,COMPTON CA ,  ,902200000,560005,20230223,1986,3,2,1398
2536015227,12375 OSBORNE PL                      ,PACOIMA CA ,  ,913310000,482004,20230606,2005,3,3,1430
2146033117,21901 BURBANK BLVD                    ,LOS ANGELES,CA,913670000,960009,20230808,1979,3,3,1814
2779008035,21219 ROSCOE BLVD                     ,LOS ANGELES,CA,913040000,399003,20230322,1980,2,2,981
8507012083,521 DUARTE RD                       ,MONROVIA CA,  ,910160000,600006,20230518,1987,3,3,1168
7223015017,2483 CHARLEMAGNE AVE                 ,LONG BEACH ,A ,908150000,885008,20230201,1955,3,2,1412
2017030023,24542 STONEGATE DR                    ,LOS ANGELES,CA,913040000,1081010,20231206,1995,5,3,3085
4153003045,2302 VOORHEES AVE                    ,REDONDO BEA,H ,902780000,1250012,20230214,1983,2,3,2270
4206007012,8850 CARSON ST                       ,CULVER CITY,CA,902320000,1375013,20230731,1955,4,3,1959
2217001038,7301 LENNOX AVE                      ,LOS ANGELES,CA,914050000,400004,20231206,1972,2,2,1079
2327022080,6840 VAN NOORD AVE                   ,LOS ANGELES,CA,916050000,1050010,20231003,1963,3,2,1764
8709006038,1015 HORSESHOE BND                   ,WALNUT CA  ,  ,917890000,1480014,20230427,1986,3,3,2803
5139010126,1050 GRAND AVE                       ,LOS ANGELES,  ,900150000,1216012,20230713,2017,2,2,1290
2119001186,18318 KESWICK ST                      ,LOS ANGELES,CA,913350000,630006,20230201,1992,3,3,1945
8678034050,6797 COLINA DE ORO                   ,LA VERNE CA,  ,917500000,1750017,20231212,2020,3,4,3323
2824020023,27747 CHERRY CREEK DR                 ,SANTA CLARI,A ,913540000,648506,20230414,1977,3,2,1263
8460008030,3405 MILLBURY AVE                    ,BALDWIN PAR, C,917060000,665006,20230306,1961,3,2,1352
2853016011,30557 JASMINE VALLEY DR               ,CANYON COUN,RY,913870000,670006,20230118,1993,3,2,1437
8492003022,1027 DONNA BETH AVE                  ,WEST COVINA,CA,917910000,738007,20231012,1956,4,2,1539
2857007018,23716 ROTUNDA RD                      ,SANTA CLARI,A ,913550000,820008,20230630,1973,3,2,1769
3131017010,818 AVENUE J4                       ,LANCASTER C,  ,935340000,385003,20230526,1953,3,2,1549
2812080006,19628 MATHILDE LN                     ,SAUGUS CA  ,  ,913500000,1030010,20230606,2006,5,3,3108
7264028097,2121 1ST ST                          ,LONG BEACH ,A ,908030000,735007,20230724,1972,2,2,1284
2664010002,15528 DONMETZ ST                      ,LOS ANGELES,CA,913450000,785007,20231016,1955,4,2,1200
5835042041,250 HIGHLAWN PL                     ,ALTADENA CA,  ,910010000,1550015,20230823,1961,2,2,1518
7347020027,0                                 ,           ,  ,0,830008,20230914,2023,3,3,2017
6286009012,9321 FARM ST                         ,DOWNEY CA  ,  ,902410000,1027510,20230809,1953,3,2,1560
7442033063,28004 WESTERN AVE                     ,LOS ANGELES,CA,907320000,560005,20230224,1990,2,2,1092
5382020059,6355 TRELAWNEY AVE                   ,TEMPLE CITY,CA,917800000,1850018,20231005,1951,3,2,2806
5139005080,1100 HOPE ST                         ,LOS ANGELES,CA,900150000,580005,20230824,2007,1,1,890
6146014026,1706 SLATER AVE                      ,COMPTON CA ,  ,902220000,600006,20230906,1953,2,1,1100
8710029003,21336 STOCKTON PASS RD                ,WALNUT CA  ,  ,917890000,1450014,20231017,1988,4,3,2443
7513006008,961 CALLE MIRAMAR                   ,TORRANCE CA,  ,902770000,2485024,20231114,1952,3,2,1932
7518006045,110 PROSPECT AVE                    ,REDONDO BEA,H ,902770000,1122011,20230316,1988,3,3,1808
2580018090,13147 MESA VERDE WAY                  ,LOS ANGELES,CA,913420000,962509,20231002,2001,4,3,3606
6120024003,525 ALONDRA BLVD                    ,LOS ANGELES,CA,902480000,700007,20231228,1959,3,2,1320
6027004012,1606 82ND ST                         ,LOS ANGELES,CA,900010000,500005,20230831,1951,4,2,1699
6241006044,14819 DOWNEY AVE                      ,PARAMOUNT C,  ,907230000,429004,20230407,1988,2,2,892
8720035021,20695 FUERO DR                        ,WALNUT CA  ,  ,917890000,1150011,20240109,1981,4,3,2943
3052084009,36725 WINDTREE CIR                    ,PALMDALE CA,  ,935500000,500005,20230113,2005,4,3,2529
7521011014,19521 FLAVIAN AVE                     ,TORRANCE CA,  ,905030000,1300013,20230104,1955,4,2,1748
2555023030,8347 GRENOBLE ST                     ,LOS ANGELES,CA,910400000,615006,20231031,1979,2,3,1179
3003075019,38771 SUNNYVALE ST                    ,PALMDALE CA,  ,935510000,479004,20230316,1991,3,3,1483
7520007035,5503 TOWERS ST                       ,TORRANCE CA,  ,905030000,1295012,20230814,1956,3,2,1155
5758002005,995 RIVIERA DR                      ,PASADENA CA,  ,911070000,1500015,20230321,1953,3,2,1626
7027014020,18011 DAVID WAY                       ,CERRITOS CA,  ,907030000,1575015,20231114,1972,6,4,3118
8328031013,1509 EVANS AVE                       ,POMONA CA  ,  ,917660000,669006,20230307,1997,3,3,2024
8064038015,15538 MOTTLEY DR                      ,LA MIRADA C,  ,906380000,850008,20231128,1958,3,2,1729
4149018075,5404 149TH PL                        ,HAWTHORNE C,  ,902500000,1155011,20230627,2007,3,3,1660
3153031072,43805 36TH ST W                       ,LANCASTER C,  ,935360000,515005,20230628,2003,4,3,2381
4322011002,2206 GREENFIELD AVE                  ,LOS ANGELES,CA,900640000,2950029,20230908,2023,4,4,3044
3053039475,2521 BOTTLE TREE DR                  ,PALMDALE CA,  ,935500000,400004,20230306,1981,4,2,1707
4133013093,516 IMPERIAL AVE                    ,EL SEGUNDO ,A ,902450000,1260012,20230829,2019,3,4,1670
7120021017,6301 CORONADO AVE                    ,LONG BEACH ,A ,908050000,672006,20230920,1952,3,1,1104
2039005077,6225 SHOUP AVE                       ,LOS ANGELES,CA,913670000,610006,20230217,1975,1,2,1243
8031006033,13823 CREWE ST                        ,WHITTIER CA,  ,906050000,755007,20230519,1956,3,2,1890
2718024007,19252 LUDLOW ST                       ,LOS ANGELES,CA,913260000,1490014,20230705,1968,5,3,2355
8617014086,375 CHERRY HILLS LN                 ,AZUSA CA   ,  ,917020000,565005,20230222,1973,3,2,1266
2367008081,4202 WHITSETT AVE                    ,LOS ANGELES,CA,916040000,870008,20230328,2007,2,2,1280
2810042160,27943 CROWN COURT CIR                 ,VALENCIA CA,  ,913540000,595005,20230417,1995,2,3,868
6144002021,1516 138TH ST                        ,COMPTON CA ,  ,902220000,707007,20230421,1951,4,2,1944
5302015195,4200 VIA ARBOLADA                    ,LOS ANGELES,CA,900420000,625006,20230501,1987,2,2,1148
2243013030,5725 SALOMA AVE                      ,LOS ANGELES,CA,914110000,879008,20230217,1951,3,1,972
3003100031,2040 BRITTLEBUSH ST                  ,PALMDALE CA,  ,935510000,850008,20231114,2021,5,4,4286
2810114022,28955 BUENA VISTA CT                  ,VALENCIA CA,  ,913540000,1065010,20230201,2015,4,3,3189
3150063005,43635 RIALTO DR                       ,LANCASTER C,  ,935350000,570005,20240119,2004,4,3,2843
7109013064,16666 BELLFLOWER BLVD                 ,BELLFLOWER ,A ,907060000,555005,20231011,2013,2,3,960
4017014016,510 PLYMOUTH ST                     ,INGLEWOOD C,  ,903020000,744007,20230206,1953,2,2,1286
8648014006,817 LAUREL AVE                      ,GLENDORA CA,  ,917410000,1225012,20230620,1955,4,3,1854
3266017015,12410 LANCASTER RD                    ,LANCASTER C,  ,935360000,423004,20230906,1989,2,2,1248
4016001042,323 PLYMOUTH ST                     ,INGLEWOOD C,  ,903020000,565005,20230918,1980,2,2,1268
5641017074,147 ACACIA AVE                      ,GLENDALE CA,  ,912040000,720007,20231017,1989,2,3,1396
5778008032,585 DUARTE RD                       ,ARCADIA CA ,  ,910070000,678006,20231109,1972,3,2,1303
7372001040,23833 STANHURST AVE                   ,LOMITA CA  ,  ,905010000,1200012,20230526,1966,4,3,2269
8226022171,14861 MULBERRY DR                     ,WHITTIER CA,  ,906040000,485004,20230615,1987,1,1,879
7581028030,49 OCEANAIRE DR                    ,RNCHO PALOS,VR,902750000,2650026,20230906,1962,4,3,2816
2201005025,17541 LORNE ST                        ,LOS ANGELES,CA,913250000,865008,20230330,1952,3,3,1490
2812033036,28064 FLORENCE LN                     ,SANTA CLARI,A ,913510000,730007,20230616,1984,3,2,1194
2028014009,23355 SCHOOLCRAFT ST                  ,LOS ANGELES,CA,913070000,820008,20230518,1959,4,2,1570
2028016008,23334 BASSETT ST                      ,LOS ANGELES,CA,913070000,1080010,20230509,1959,3,2,1570
7060015004,21117 LONGWORTH AVE                   ,LAKEWOOD CA,  ,907150000,710007,20230612,1961,3,1,1036
4212003008,4332 ALLA RD                         ,LOS ANGELES,CA,900660000,890008,20231107,1952,2,1,763
7080018002,3117 PETALUMA AVE                    ,LONG BEACH ,A ,908080000,1110011,20230630,1952,3,2,1243
6359016056,7641 FLORENCE AVE                    ,DOWNEY CA  ,  ,902400000,525005,20230523,1973,2,2,1161
2012006014,8013 MOORCROFT AVE                   ,LOS ANGELES,CA,913040000,830008,20230714,1957,3,2,1349
4260004035,2116 BUTLER AVE                      ,LOS ANGELES,CA,900250000,1837518,20230421,2004,3,4,2294
7359030142,3101 PLAZA DEL AMO                   ,TORRANCE CA,  ,905030000,740007,20230223,1986,2,3,1186
5244011023,4907 ASTOR AVE                       ,COMMERCE CA,  ,900400000,815008,20231129,1961,2,1,882
3001110006,3452 RACQUET LN                      ,PALMDALE CA,  ,935510000,575005,20230926,2000,3,2,1838
2504022097,14035 ASTORIA ST                      ,LOS ANGELES,CA,913420000,565005,20230505,1992,3,3,1589
7359003069,2971 PLAZA DEL AMO                   ,TORRANCE CA,  ,905030000,865008,20230621,1985,3,3,1445
8385007013,1139 STRATFORD LN                    ,SAN DIMAS C,  ,917730000,855008,20230907,1978,3,2,1708
7523012014,4618 BULOVA ST                       ,TORRANCE CA,  ,905030000,1225012,20230602,1954,3,1,1143
2836057026,26731 NEFF CT                         ,SANTA CLARI,A ,913510000,860008,20230713,1998,4,3,2435
8566011040,11401 GARVEY AVE                      ,EL MONTE CA,  ,917310000,628006,20230428,2017,3,3,1540
5658035005,3125 EMERALD ISLE DR                 ,GLENDALE CA,  ,912060000,1975019,20230628,1978,4,3,2849
8040013054,11811 LA SERNA DR                     ,WHITTIER CA,  ,906040000,926009,20231117,1972,4,2,1820
3012016009,1350 AVENUE R2                       ,PALMDALE CA,  ,935500000,296002,20231127,1954,3,1,1112
3014024013,38204 RITA ST                         ,PALMDALE CA,  ,935500000,307503,20231218,1955,3,1,1076
2654025061,8414 COLUMBUS AVE                    ,LOS ANGELES,CA,913430000,289502,20230920,1978,2,2,935
2175006025,4943 PALOMAR DR                      ,LOS ANGELES,CA,913560000,1960019,20231023,1954,4,3,2423
2861052030,24021 ARROYO PARK DR                  ,SANTA CLARI,A ,913550000,590005,20230911,1988,2,2,1142
3153063004,2840 MINFORD ST                      ,LANCASTER C,  ,935360000,380003,20230110,1995,3,3,1294
5518006055,105 MARIPOSA AVE                    ,LOS ANGELES,CA,900040000,710007,20230630,2016,2,2,1085
3051039055,5208 LINDEN CT                       ,PALMDALE CA,  ,935520000,430004,20230516,1996,3,2,1478
2385021012,3531 COLDWATER CANYON AVE            ,LOS ANGELES,CA,916040000,2186021,20230131,1956,3,2,2199
4422022077,1029 VIA DE LA PAZ                   ,LOS ANGELES,CA,902720000,1380013,20230817,1975,2,2,1451
8546015014,4071 FILHURST AVE                    ,BALDWIN PAR, C,917060000,660006,20230201,1964,3,2,1253
8129013047,5116 ADELE AVE                       ,WHITTIER CA,  ,906010000,700007,20230628,1972,3,2,1488
8457013003,313 WALNUTHAVEN DR                  ,WEST COVINA,CA,917900000,671006,20230626,1953,3,3,1034
2844034135,27006 KARNS CT                        ,CANYON COUN,RY,913870000,520005,20230830,1999,2,2,1225
3111026013,41709 FIRENZE ST                      ,LANCASTER C,  ,935360000,815008,20230926,2004,3,3,3948
4441010004,20668 CALLON DR                       ,TOPANGA CA ,  ,902900000,2175021,20230323,1979,3,2,1918
7255022055,4045 3RD ST                          ,LONG BEACH ,A ,908140000,649006,20230818,1968,2,2,1220
2210033007,14833 SATICOY ST                      ,LOS ANGELES,CA,914050000,825008,20231229,1956,3,2,1664
2278025007,3743 CODY RD                         ,LOS ANGELES,CA,914030000,1800018,20230313,1956,4,2,2243
2808002017,22372 BARBACOA DR                     ,SANTA CLARI,A ,913500000,750007,20231221,1972,3,2,1470
4233023047,11818 COURTLEIGH DR                   ,LOS ANGELES,CA,900660000,1100011,20230814,1982,2,2,1308
2679010011,16326 SAN JOSE ST                     ,LOS ANGELES,CA,913440000,839008,20230316,1956,3,2,1675
2146037160,5510 OWENSMOUTH AVE                  ,WOODLAND HI,LS,913670000,540005,20231204,1987,2,2,920
8445015014,438 DEXTER ST                       ,COVINA CA  ,  ,917230000,735007,20230323,1955,3,2,1150
2656022190,9154 BURNET AVE                      ,LOS ANGELES,CA,913430000,700007,20230922,1990,4,3,2139
2861049018,24352 SORRENTO CT                     ,SANTA CLARI,A ,913550000,940009,20231205,1988,3,2,1678
8359002015,2075 YORBA DR                        ,POMONA CA  ,  ,917680000,800008,20230929,1961,3,3,2002
2803002027,27569 ESTERBROOK AVE                  ,SANTA CLARI,A ,913510000,510005,20230615,1961,3,2,1342
4329008211,2287 CENTURY HL                      ,LOS ANGELES,CA,900670000,1380013,20230915,1980,2,3,1994
2107017188,20152 BALTAR STREET                   ,LOS ANGELES,CA,913060000,1460014,20231103,2022,4,4,2334
6117028022,757 132ND ST                        ,LOS ANGELES,CA,902470000,690006,20230628,1961,3,2,1333
2649009022,15208 KINGSBURY ST                    ,LOS ANGELES,CA,913450000,950009,20230811,1955,5,3,2056
5081033039,971 ST ANDREWS PL                   ,LOS ANGELES,CA,900190000,630006,20230412,2004,2,2,1173
3010037073,587 CONIFER DR                      ,PALMDALE CA,  ,935500000,460004,20230707,1988,3,2,1509
6255008038,11410 DOLAN AVE                       ,DOWNEY CA  ,  ,902410000,315003,20230523,1987,1,1,573
3008018002,267 AVENUE Q7                       ,PALMDALE CA,  ,935500000,432004,20230816,1968,3,2,1222
2546007024,8827 YATES STREET                    ,SUNLAND CA ,  ,910400000,1100011,20230731,2004,4,4,2890
2259023013,5320 FORBES AVE                      ,LOS ANGELES,CA,914360000,1160011,20230331,1952,3,2,1710
3120016011,45403 KINGTREE AVE                    ,LANCASTER C,  ,935340000,385003,20231208,1955,3,1,1089
7265011088,219 ESPERANZA AVE                   ,LONG BEACH ,A ,908020000,425004,20230901,1955,1,1,603
2856018015,25126 AVENIDA ROTELLA                 ,SANTA CLARI,A ,913550000,935009,20231109,1967,5,3,2336
2524003004,11750 GLENCREST DR                    ,LOS ANGELES,CA,913400000,785007,20231117,1956,4,3,1624
3203039007,6217 NOVA DR                         ,LANCASTER C,  ,935360000,430004,20230215,1992,3,2,1227
3130021016,43703 FIG AVE                         ,LANCASTER C,  ,935340000,375003,20230616,1956,3,2,1240
7582019003,30167 VIA BORICA                      ,RNCHO PALOS,VR,902750000,2900029,20230929,1966,5,3,2372
8740017025,1640 BRIDGEPORT                      ,WEST COVINA,CA,917910000,572005,20230330,1984,3,3,1480
7278021073,505 5TH ST                          ,LONG BEACH ,A ,908020000,397503,20230110,1987,1,1,707
3112018026,43006 BLOOMINGPARK ST                 ,LANCASTER C,  ,935360000,448004,20231106,1979,4,2,1550
3124008022,44234 FENNER AVE                      ,LANCASTER C,  ,935360000,470004,20231108,1988,4,2,1735
8065027005,15702 EL TIRO DR                      ,LA MIRADA C,  ,906380000,798007,20231129,1955,3,2,1295
5735028103,240 MENTOR AVE                      ,PASADENA CA,  ,911060000,845008,20231129,1991,2,3,1287
5404009052,1701 CLINTON ST                      ,LOS ANGELES,CA,900260000,860008,20230407,1973,2,1,866
8040011023,15366 LEFFINGWELL RD                  ,WHITTIER CA,  ,906040000,710007,20230124,1964,3,2,1150
2864013047,26351 OAK PLAIN DR                    ,SANTA CLARI,A ,913210000,334003,20231109,1973,2,2,909
7542009016,2225 CHELSEA RD                      ,PALOS VERDE, E,902740000,1785017,20230202,1953,3,3,2326
8365003065,569 MEADOW LN                       ,POMONA CA  ,  ,917670000,710007,20230720,1980,4,2,1626
2841076037,18664 BIG CEDAR DRIVE                 ,SANTA CLARI,A ,913870000,1120011,20230516,2019,4,3,2776
7163009041,10609 CARNABY ST                      ,BELLFLOWER ,A ,907060000,840008,20231011,1959,3,3,1623
2841044143,17606 GLADESWORTH LN                  ,CANYON COUN,RY,913870000,775007,20231129,2004,3,2,1858
5675010065,1124 CHESTNUT ST                     ,GLENDALE CA,  ,912050000,701007,20230920,1981,2,2,1212
7059026016,19903 CORBY AVE                       ,LAKEWOOD CA,  ,907150000,839008,20231229,1956,3,2,1178
7265016018,1750 OCEAN BLVD                      ,LONG BEACH ,A ,908020000,675006,20230103,1975,1,1,827
5607012033,3924 EL LADO DR                      ,GLENDALE CA,  ,912140000,1275012,20230602,1960,3,2,1635
8227002038,10803 ARCHWAY DR                      ,WHITTIER CA,  ,906040000,820008,20230818,1960,3,2,1164
6114021016,14625 CATALINA AVE                    ,GARDENA CA ,  ,902470000,825008,20231116,1956,3,2,1734
4138024040,1 CORDOBA CT                      ,MANHATTAN B,AC,902660000,1850018,20230803,1987,3,3,1972
3176008036,45434 4TH ST E                        ,LANCASTER C,  ,935350000,328003,20230103,1956,4,2,1204
2512031004,13407 VAIL LN                         ,SYLMAR CA  ,  ,913420000,650006,20231117,2006,4,3,1737
2811058063,23636 BIG SKY WALK                    ,SANTA CLARI,A ,913540000,590005,20230517,1995,2,3,1090
8490013010,1529 PORTNER ST                      ,WEST COVINA,CA,917910000,1030010,20230929,1953,3,3,2146
8408007012,1347 O MALLEY AVE                    ,COVINA CA  ,  ,917220000,722007,20230818,1955,3,1,1027
5633010086,302 LORAINE ST                      ,GLENDALE CA,  ,912020000,860008,20230530,1986,3,3,1224
7568029006,27907 PALOS VERDES DR E               ,RNCHO PALOS,VR,902750000,1526515,20230313,1955,3,2,2020
3001013035,2240 AVENUE   N                      ,PALMDALE CA,  ,935510000,680006,20230531,1964,2,2,2223
2826190012,27396 DIALOGUE WY                     ,VALENCIA CA,  ,913810000,1809018,20240206,2023,5,4,3702
2544011094,10831 ROYCROFT ST                     ,LOS ANGELES,CA,913520000,615006,20230118,1979,3,3,1385
4360001091,969 HILGARD AVE                     ,LOS ANGELES,CA,900240000,1000010,20230523,1961,1,1,720
